Date,Open,High,Low,Close,Adj Close,Volume
2021-04-19,65.106590,65.348839,64.525192,65.251938,56.573471,2178346
2021-04-20,65.222870,66.540695,65.125969,66.463181,57.623631,2745223
2021-04-21,66.608528,67.383720,66.317825,67.189919,58.253719,2526233
2021-04-22,67.441856,67.877907,66.821709,66.937981,58.035275,2478761
2021-04-23,67.335274,67.470932,66.782944,67.248062,58.304146,2084950
2021-04-26,67.664726,67.810081,66.957367,67.170540,58.236912,1886909
2021-04-27,67.199615,67.248062,66.656975,66.724808,57.850445,2023030
2021-04-28,66.831398,67.180229,66.375969,66.472870,57.632030,2008066
2021-04-29,67.848839,69.612404,66.841087,67.160851,58.228508,8460439
2021-04-30,66.686050,67.199615,65.717056,67.005814,58.291729,6067850
2021-05-03,67.102715,67.257751,66.501938,66.550385,57.895531,3719947
2021-05-04,66.695740,67.693794,66.569771,66.967056,58.258018,3839556
2021-05-05,66.540695,66.686050,64.660851,65.058144,56.597351,5389207
2021-05-06,65.213181,65.784882,64.932175,65.455429,56.942974,4503854
2021-05-07,65.222870,66.327522,65.222870,65.988373,57.406609,3373918
2021-05-10,66.317825,66.656975,65.406975,65.445740,56.934551,3449563
2021-05-11,64.980621,65.067825,63.720928,64.137596,55.796532,4554216
2021-05-12,63.934109,64.156975,62.519379,62.732559,54.574226,3441926
2021-05-13,62.771317,63.197674,62.616280,62.703487,54.548927,3071335
2021-05-14,62.984497,63.478683,62.897285,63.313953,55.080006,2540887
2021-05-17,63.488373,63.672482,63.168606,63.372093,55.130581,2512198
2021-05-18,63.594959,63.759689,63.032948,63.449612,55.198029,2251411
2021-05-19,63.100777,63.633720,62.500000,63.624031,55.349754,2799610
2021-05-20,63.507751,65.029068,63.381783,64.835274,56.403473,3614064
2021-05-21,65.058144,65.300385,64.447678,64.515503,56.125301,3769174
2021-05-24,64.806206,66.269379,64.689919,66.027130,57.440334,3547810
2021-05-25,66.094963,66.918602,65.726746,66.705429,58.030415,4231510
2021-05-26,66.841087,67.354652,66.550385,66.976746,58.266453,3630886
2021-05-27,67.170540,67.257751,65.920540,66.094963,57.499352,5518723
